0.126462	0.658726	0.0920442	0.722288	0.952337	0.0753211	0.665111	0.409627	0.579356	0.278947	0.0266638	0.137314	0.90445	0.427168	0.541178	0.88881	0.411772	0.907086	0.607669	0.291437	0.681299	0.60674	0.993072	0.240231	0.395511	0.400024	0.19003	0.465914	0.448423	0.822132
0.132223	0.527971	0.929231	0.644139	0.400281	0.471062	0.857628	0.6123	0.715287	0.0579315	0.920247	0.869363	0.133543	0.201844	0.755441	0.678942	0.291404	0.647733	0.942897	0.220447	0.156658	0.676488	0.266063	0.103324	0.496957	0.0565871	0.672448	0.858596	0.195971	0.568733
0.138937	0.80361	0.0593339	0.108075	0.946291	0.0478058	0.0417995	0.823403	0.907763	0.473868	0.84612	0.118425	0.808598	0.0772777	0.563638	0.0782669	0.376536	0.372751	0.870755	0.266123	0.10796	0.712118	0.454655	0.486202	0.642894	0.637368	0.285488	0.663557	0.973662	0.303961
0.141596	0.685446	0.961281	0.783417	0.561008	0.0851989	0.0476931	0.0895023	0.018302	0.423421	0.223151	0.0433113	0.346335	0.650511	0.716102	0.220716	0.0703069	0.621597	0.990931	0.110248	0.0909511	0.468654	0.0448509	0.229379	0.647563	0.279632	0.152919	0.127336	0.997619	0.894597
0.150816	0.184273	0.734514	0.356101	0.823577	0.668651	0.0273621	0.684136	0.684941	0.0204653	0.663183	0.714631	0.478383	0.259048	0.760556	0.205621	0.382057	0.0150216	0.492179	0.0814325	0.581194	0.916174	0.887559	0.902575	0.875382	0.90199	0.965321	0.14215	0.141563	0.777443
0.157259	0.553412	0.250846	0.287297	0.723959	0.551712	0.15109	0.297501	0.865311	0.147939	0.564592	0.0826976	0.386406	0.103379	0.620321	0.264614	0.131711	0.24346	0.584309	0.532769	0.880401	0.900381	0.803758	0.233596	0.576106	0.647981	0.488278	0.0122837	0.79361	0.915964
0.164645	0.979686	0.693467	0.286502	0.652516	0.72515	0.795746	0.43671	0.212881	0.196536	0.859196	0.473869	0.411681	0.800286	0.837647	0.195914	0.260555	0.688067	0.152998	0.899307	0.170367	0.211785	0.304622	0.293583	0.341613	0.445965	0.416956	0.781868	0.55828	0.929372
0.171054	0.239463	0.443963	0.127759	0.119081	0.445141	0.531509	0.891426	0.353606	0.0190788	0.597481	0.249583	0.994964	0.49993	0.11474	0.756507	0.969676	0.89794	0.570846	0.620223	0.436025	0.704221	0.406649	0.366916	0.904301	0.535741	0.336799	0.254495	0.238673	0.146188
0.174536	0.304173	0.152366	0.669441	0.392168	0.183733	0.778179	0.850556	0.997972	0.688373	0.657608	0.439613	0.179127	0.720877	0.631725	0.491127	0.425791	0.91858	0.126008	0.401542	0.926159	0.789177	0.854151	0.252838	0.509708	0.241845	0.04935	0.575527	0.0372089	0.315132
0.183845	0.749457	0.702965	0.992796	0.679557	0.381447	0.0809759	0.749503	0.497574	0.845852	0.600025	0.00304704	0.273757	0.24445	0.405305	0.714361	0.0108522	0.280872	0.909184	0.682124	0.0542608	0.30598	0.72133	0.0245157	0.790966	0.383377	0.849654	0.722878	0.0171658	0.940067
0.19167	0.00576398	0.0650038	0.604587	0.00463541	0.300679	0.374822	0.834971	0.948992	0.48571	0.305588	0.484062	0.0214193	0.26531	0.236234	0.851668	0.625974	0.935166	0.705662	0.0909689	0.35775	0.101546	0.531371	0.287911	0.93744	0.161663	0.808867	0.42482	0.0691335	0.953686
0.199651	0.247015	0.103959	0.735776	0.929353	0.358978	0.096687	0.05307	0.288547	0.09231	0.53808	0.759429	0.0312073	0.433608	0.048344	0.875682	0.0421938	0.349565	0.493598	0.92253	0.662614	0.929853	0.752378	0.676325	0.0720782	0.216633	0.217252	0.759782	0.523813	0.363441
0.202962	0.629881	0.554783	0.0927964	0.463183	0.965571	0.435394	0.210354	0.173304	0.244481	0.69247	0.452745	0.971745	0.555013	0.870098	0.610261	0.238593	0.501372	0.0204491	0.462241	0.696094	0.77285	0.298226	0.819785	0.250947	0.777692	0.731008	0.0975315	0.05165	0.213026
0.212417	0.381567	0.295356	0.948712	0.80075	0.480085	0.314551	0.8152	0.50018	0.95074	0.433097	0.149478	0.444529	0.929934	0.861465	0.837442	0.0360725	0.392824	0.953423	0.273315	0.610742	0.45186	0.24533	0.601859	0.860685	0.620381	0.46576	0.9702	0.0581144	0.247355
0.216136	0.639358	0.375655	0.447459	0.162166	0.728931	0.827894	0.365585	0.558297	0.988026	0.723973	0.884742	0.87208	0.192591	0.229539	0.37624	0.601352	0.178208	0.064586	0.168071	0.705237	0.0820686	0.448883	0.567291	0.261015	0.424587	0.240005	0.00232616	0.151429	0.332963
0.221585	0.222674	0.417698	0.0234928	0.811285	0.755171	0.658744	0.740059	0.63281	0.161195	0.449761	0.503331	0.0705993	0.137264	0.962766	0.704784	0.54356	0.972361	0.963147	0.837729	0.123286	0.423519	0.680099	0.942846	0.855295	0.565787	0.279845	0.627034	0.737473	0.474614
0.230935	0.619035	0.714901	0.0950996	0.865427	0.279925	0.826077	0.202904	0.878252	0.0824099	0.379546	0.864901	0.188477	0.0150677	0.171086	0.900549	0.15819	0.83754	0.144747	0.372437	0.532118	0.521247	0.329787	0.186802	0.880663	0.324603	0.601658	0.626236	0.83382	0.683403
0.234391	0.393095	0.155373	0.914104	0.527889	0.174652	0.0197107	0.93297	0.37082	0.863845	0.673482	0.44237	0.319874	0.971175	0.201306	0.73185	0.705472	0.766354	0.260882	0.275623	0.571974	0.404508	0.12906	0.907536	0.978143	0.950407	0.236137	0.30547	0.271881	0.548112
0.240807	0.877264	0.0693118	0.800098	0.184449	0.6053	0.582242	0.332866	0.217704	0.291283	0.132186	0.0701298	0.0605894	0.750529	0.126303	0.91639	0.479184	0.518216	0.222022	0.788475	0.473608	0.540416	0.863951	0.501351	0.305286	0.0188891	0.596244	0.0312823	0.446456	0.812949
0.248349	0.359109	0.039033	0.822968	0.131932	0.866148	0.0676875	0.727529	0.0582301	0.915507	0.0566729	0.782178	0.642319	0.473845	0.0540181	0.970227	0.98909	0.257982	0.821758	0.514523	0.192623	0.920842	0.122329	0.0378034	0.927187	0.0524899	0.742961	0.246039	0.827857	0.168641
0.259954	0.270675	0.280536	0.701784	0.987658	0.189395	0.689744	0.615351	0.435699	0.298678	0.500852	0.0577301	0.432338	0.451635	0.337871	0.331208	0.134331	0.0669988	0.847734	0.423017	0.959003	0.418772	0.555252	0.979208	0.809534	0.831892	0.573818	0.398689	0.286287	0.377563
0.260517	0.732204	0.394181	0.929117	0.907802	0.119197	0.596529	0.984026	0.0941126	0.512565	0.396105	0.507539	0.929816	0.483532	0.858785	0.30691	0.736112	0.493737	0.772763	0.948767	0.693166	0.560703	0.339372	0.443985	0.743631	0.302481	0.110336	0.997237	0.485771	0.17494
0.270274	0.440076	0.310984	0.540115	0.092086	0.656966	0.892219	0.358047	0.387261	0.146142	0.623244	0.273049	0.804726	0.11978	0.603883	0.286671	0.564463	0.722124	0.102017	0.148312	0.077767	0.0612845	0.175114	0.865218	0.608637	0.118644	0.346176	0.798998	0.476545	0.624214
0.274218	0.0741312	0.720331	0.806949	0.57063	0.894144	0.036965	0.340767	0.123068	0.922051	0.0524108	0.333622	0.424784	0.180054	0.467928	0.907238	0.656767	0.992617	0.923857	0.673481	0.160265	0.991018	0.578637	0.882209	0.0956403	0.73296	0.00633487	0.548679	0.583386	0.639375
0.283065	0.412161	0.789894	0.842963	0.140094	0.908466	0.457865	0.89377	0.840182	0.578698	0.631505	0.622699	0.884928	0.794103	0.556864	0.450843	0.0238333	0.290901	0.282323	0.88655	0.548813	0.351706	0.560648	0.731162	0.615572	0.998852	0.370015	0.649035	0.633673	0.446122
0.292127	0.706936	0.384943	0.468374	0.433828	0.888557	0.899141	0.172976	0.613463	0.381675	0.514152	0.769927	0.989572	0.536062	0.997591	0.0257344	0.975372	0.706533	0.167832	0.485466	0.431817	0.048032	0.945721	0.791911	0.226385	0.0466511	0.977885	0.595346	0.90493	0.370408
0.295439	0.701133	0.0456539	0.976391	0.0124202	0.215431	0.242449	0.197064	0.978207	0.583671	0.0275547	0.930283	0.347855	0.409573	0.98251	0.151926	0.0568634	0.140167	0.574753	0.359918	0.310333	0.836198	0.762182	0.828919	0.452136	0.319585	0.361358	0.382284	0.122427	0.35141
0.306315	0.146212	0.933469	0.753042	0.763839	0.795234	0.910219	0.696222	0.771269	0.533637	0.0167673	0.800683	0.799288	0.510435	0.0967286	0.446254	0.539688	0.893097	0.312162	0.00694409	0.321087	0.962271	0.776989	0.858685	0.127527	0.975387	0.54364	0.588303	0.182318	0.353758
0.313266	0.311691	0.673486	0.714374	0.640593	0.612599	0.0746469	0.70673	0.230884	0.875146	0.545062	0.220765	0.918992	0.673296	0.802918	0.583677	0.393439	0.731834	0.38311	0.773452	0.443651	0.154013	0.733359	0.984469	0.427482	0.927794	0.505015	0.0190789	0.298858	0.336627
0.313848	0.294251	0.894858	0.0803307	0.292412	0.598656	0.770659	0.0562391	0.148487	0.942659	0.330598	0.918972	0.387037	0.120604	0.694868	0.454738	0.723623	0.932433	0.948861	0.235768	0.894114	0.277965	0.48061	0.839278	0.184321	0.864074	0.835933	0.36241	0.189343	0.0456034
0.323585	0.871973	0.85149	0.675683	0.353723	0.1031	0.591166	0.963236	0.621637	0.437308	0.466468	0.72659	0.105596	0.314364	0.427279	0.40588	0.0634158	0.44024	0.443706	0.162645	0.0337147	0.947222	0.259827	0.925022	0.0844763	0.756835	0.0825137	0.741512	0.766028	0.0358188
0.329287	0.211174	0.522134	0.464596	0.48038	0.476027	0.957991	0.27876	0.516622	0.205193	0.310517	0.0110337	0.180958	0.858446	0.537933	0.680998	0.0793806	0.263898	0.165195	0.317176	0.0128652	0.831197	0.0196656	0.220126	0.762493	0.540168	0.0301668	0.414001	0.00258631	0.275784
0.338383	0.588208	0.336736	0.168989	0.0262447	0.377967	0.624716	0.951903	0.0320048	0.61903	0.755817	0.548853	0.53771	0.990985	0.411566	0.350897	0.101634	0.69636	0.732433	0.523448	0.346423	0.488148	0.640013	0.890949	0.366843	0.196455	0.170053	0.434624	0.212658	0.606685
0.341129	0.133314	0.363032	0.497091	0.778937	0.948116	0.233232	0.152734	0.732771	0.270247	0.908337	0.368064	0.667692	0.979209	0.637917	0.467793	0.931922	0.814968	0.545373	0.692774	0.314604	0.818704	0.522765	0.065855	0.323934	0.370129	0.37543	0.554117	0.729135	0.0832223
0.352064	0.168422	0.871139	0.394795	0.636143	0.627573	0.904462	0.389839	0.375251	0.64828	0.440828	0.0376235	0.939759	0.166681	0.614877	0.100877	0.925424	0.659453	0.914919	0.634221	0.150032	0.697331	0.879634	0.722807	0.0354358	0.19212	0.32679	0.885632	0.655018	0.855478
0.35819	0.257009	0.845351	0.776078	0.546896	0.343356	0.126314	0.03748	0.753503	0.325003	0.733157	0.957317	0.446735	0.636944	0.596948	0.357564	0.493143	0.00173684	0.452177	0.577879	0.259186	0.0400465	0.201042	0.117524	0.535144	0.282386	0.262035	0.764632	0.492468	0.102715
0.363579	0.0892459	0.5918	0.584204	0.525285	0.148896	0.921912	0.734082	0.638128	0.133109	0.358937	0.556303	0.484577	0.024404	0.226297	0.180053	0.801565	0.12448	0.691247	0.936302	0.304099	0.149855	0.0101736	0.801211	0.826058	0.690472	0.393028	0.356399	0.959959	0.617998
0.368742	0.42252	0.48852	0.594014	0.492557	0.936176	0.0559544	0.419374	0.133642	0.306464	0.455514	0.365767	0.254919	0.689166	0.739261	0.830478	0.107784	0.162707	0.209671	0.475278	0.974399	0.661937	0.508486	0.111481	0.0408994	0.742633	0.857977	0.0919491	0.387815	0.343336
0.37452	0.607423	0.954852	0.273346	0.586551	0.30727	0.0612174	0.465042	0.812907	0.221498	0.252055	0.845204	0.631422	0.147168	0.785214	0.390427	0.650492	0.793523	0.411025	0.219918	0.210043	0.237159	0.504106	0.175452	0.752628	0.849431	0.697458	0.682275	0.0899238	0.404465
0.381027	0.901447	0.431925	0.320437	0.899723	0.249876	0.143054	0.287301	0.8574	0.806895	0.011345	0.328447	0.374624	0.286568	0.446071	0.869435	0.846463	0.222009	0.20288	0.739829	0.98368	0.567379	0.135782	0.643902	0.818351	0.148968	0.469089	0.100584	0.433099	0.86196
0.390496	0.0259425	0.181375	0.48545	0.828549	0.558208	0.986764	0.443816	0.972584	0.976176	0.402302	0.80763	0.769896	0.685861	0.570353	0.593965	0.294861	0.430359	0.807659	0.618182	0.23961	0.858645	0.141418	0.143433	0.691471	0.676829	0.943829	0.194385	0.098506	0.801598
0.394179	0.139264	0.357971	0.369894	0.745115	0.779624	0.720622	0.675918	0.282174	0.739326	0.47722	0.629439	0.567207	0.0385651	0.378285	0.576971	0.941802	0.603124	0.71749	0.194412	0.469569	0.723476	0.323365	0.360458	0.213042	0.111682	0.0727525	0.751224	0.355281	0.751565
0.401257	0.343816	0.63879	0.792491	0.158133	0.541124	0.517019	0.393727	0.303434	0.599416	0.347055	0.99942	0.541113	0.924636	0.795504	0.995039	0.808065	0.807754	0.28669	0.710036	0.651392	0.379207	0.655902	0.478663	0.379224	0.093655	0.845896	0.888563	0.66221	0.507534
0.412498	0.699937	0.749275	0.892582	0.759745	0.259396	0.972226	0.75809	0.915871	0.899486	0.847988	0.974616	0.714347	0.402313	0.152664	0.518511	0.749093	0.0437185	0.856985	0.306178	0.64473	0.131323	0.22216	0.930819	0.912975	0.343148	0.0882177	0.267186	0.244919	0.57509
0.418758	0.126652	0.507386	0.742314	0.341572	0.410427	0.977841	0.785269	0.173628	0.210111	0.290026	0.0627613	0.41924	0.23627	0.889552	0.602841	0.361166	0.708703	0.474735	0.0395819	0.510375	0.436858	0.985498	0.283684	0.0734029	0.466333	0.166373	0.564233	0.347705	0.772988
0.423982	0.561424	0.785701	0.960752	0.921385	0.661739	0.320177	0.938976	0.774154	0.451226	0.48066	0.968811	0.123688	0.323743	0.662839	0.276478	0.20206	0.101488	0.338092	0.843399	0.362936	0.263444	0.547968	0.651116	0.518741	0.394165	0.19705	0.392912	0.757425	0.834399
0.431457	0.797399	0.873459	0.0431811	0.500279	0.973737	0.187276	0.280114	0.457235	0.472739	0.636062	0.704341	0.143477	0.588095	0.178556	0.843174	0.259236	0.198628	0.0372015	0.661707	0.397927	0.19454	0.973609	0.513793	0.848387	0.894984	0.619846	0.109994	0.279573	0.978598
0.43717	0.287093	0.195581	0.906536	0.0554286	0.766689	0.562693	0.176351	0.596872	0.378576	0.0996838	0.0197725	0.886734	0.745606	0.575859	0.69019	0.938326	0.07999	0.938433	0.917832	0.738144	0.851222	0.820145	0.957478	0.926116	0.509229	0.033855	0.770826	0.331894	0.989457
0.444211	0.418121	0.890007	0.200733	0.62204	0.157427	0.208251	0.182016	0.407319	0.891029	0.795961	0.540617	0.523227	0.575826	0.553046	0.285055	0.708229	0.320377	0.0715157	0.505763	0.824862	0.556458	0.424543	0.937756	0.775595	0.227338	0.637341	0.368266	0.968725	0.450945
0.453052	0.175328	0.605159	0.189675	0.207095	0.225219	0.355464	0.251551	0.703994	0.660014	0.160104	0.409974	0.976931	0.775815	0.706315	0.0715103	0.402489	0.13749	0.605614	0.366139	0.118358	0.61443	0.584059	0.994408	0.654653	0.823641	0.0170476	0.735851	0.644919	0.72127
0.455067	0.0476106	0.223163	0.434838	0.477748	0.534998	0.10217	0.601272	0.0528082	0.184924	0.0694644	0.765254	0.31078	0.999672	0.841279	0.232111	0.854195	0.856352	0.345405	0.733079	0.670511	0.0584131	0.152172	0.866893	0.186932	0.204313	0.802413	0.914882	0.815387	0.258853
0.465722	0.718077	0.75926	0.454505	0.870084	0.463855	0.608843	0.552369	0.813982	0.801801	0.815524	0.324984	0.600851	0.061836	0.459955	0.0349159	0.0280976	0.114633	0.515205	0.668366	0.874786	0.670161	0.907537	0.00796444	0.026563	0.270453	0.620098	0.115578	0.790059	0.516373
0.472745	0.111069	0.997432	0.270275	0.0398576	0.200217	0.00126258	0.0421416	0.060638	0.709262	0.0387825	0.659564	0.0130536	0.335202	0.747821	0.251217	0.980737	0.107171	0.110879	0.0782467	0.743105	0.098113	0.275953	0.951908	0.55322	0.657477	0.381782	0.603145	0.619291	0.126097
0.475071	0.986351	0.446786	0.350091	0.0810439	0.404436	0.468973	0.534727	0.262381	0.187427	0.82017	0.160003	0.326405	0.458351	0.672861	0.0895201	0.787341	0.743645	0.643723	0.64842	0.219497	0.934574	0.816804	0.313784	0.598723	0.347844	0.00876296	0.527045	0.339971	0.407294
0.482977	0.314739	0.0176678	0.980111	0.749807	0.941405	0.306468	0.0756888	0.943823	0.796032	0.588115	0.988324	0.517714	0.000397956	0.881322	0.805808	0.626819	0.454444	0.331509	0.811097	0.972626	0.885958	0.597953	0.576629	0.731404	0.700946	0.951425	0.894761	0.111669	0.270901
0.492179	0.584268	0.141993	0.680783	0.605069	0.426084	0.155926	0.401276	0.353223	0.937457	0.942574	0.235635	0.775101	0.632958	0.0342887	0.893662	0.949226	0.830302	0.619729	0.103971	0.918621	0.844058	0.56922	0.212186	0.980015	0.576095	0.785714	0.427002	0.101191	0.280937
0.495854	0.650835	0.918034	0.560562	0.73391	0.854773	0.280744	0.878403	0.2747	0.219571	0.737738	0.263624	0.080779	0.516836	0.659989	0.859267	0.667719	0.611473	0.526127	0.0283397	0.780042	0.12494	0.234824	0.326443	0.961118	0.143289	0.555625	0.400216	0.625431	0.642569
0.500992	0.00676485	0.946859	0.838521	0.719986	0.902628	0.294653	0.214319	0.429681	0.621285	0.553295	0.155475	0.9067	0.764285	0.282654	0.144265	0.588654	0.0604258	0.863548	0.0400484	0.293899	0.327251	0.926479	0.134791	0.089821	0.407121	0.303401	0.581103	0.841423	0.433453
0.507382	0.515503	0.347448	0.0336606	0.684724	0.0450271	0.851655	0.473129	0.55301	0.637783	0.00503174	0.669083	0.723093	0.158802	0.953478	0.255853	0.664285	0.157728	0.663719	0.773162	0.946784	0.536025	0.589201	0.0687208	0.155076	0.428182	0.648343	0.729245	0.676902	0.415216
0.513907	0.73828	0.970031	0.503759	0.556775	0.507695	0.489473	0.829927	0.891641	0.0728404	0.751854	0.581206	0.705287	0.380957	0.396541	0.920017	0.121674	0.772266	0.244356	0.143556	0.00425146	0.319492	0.0479577	0.201069	0.80392	0.936321	0.81656	0.125999	0.694659	0.852802
0.526047	0.196872	0.692167	0.829488	0.506707	0.194726	0.419248	0.125678	0.679204	0.901191	0.417885	0.128274	0.048529	0.983026	0.0177436	0.0156152	0.896757	0.665013	0.0496778	0.976467	0.543474	0.313151	0.162667	0.463797	0.33261	0.768182	0.429069	0.233832	0.723445	0.565841
0.531531	0.0588156	0.0122495	0.238304	0.587461	0.49024	0.616904	0.432469	0.295381	0.115639	0.775976	0.73451	0.489495	0.366485	0.248901	0.9465	0.393103	0.686081	0.405858	0.964494	0.707313	0.576403	0.788895	0.263096	0.682595	0.472577	0.11365	0.695956	0.692297	0.456904
0.536401	0.285368	0.659082	0.244033	0.514387	0.349231	0.805931	0.0146767	0.424415	0.745195	0.699075	0.691357	0.493655	0.303582	0.822954	0.652264	0.871712	0.366108	0.23973	0.780672	0.250653	0.62488	0.169721	0.747852	0.52024	0.00374402	0.886623	0.488709	0.360626	0.0587153
0.545141	0.327105	0.401234	0.0294592	0.538739	0.829955	0.630665	0.023483	0.0753961	0.00575843	0.182396	0.612707	0.205704	0.415879	0.914723	0.306053	0.439178	0.876092	0.356509	0.826741	0.852941	0.188761	0.382579	0.184078	0.998229	0.605588	0.267411	0.186631	0.868749	0.19508
0.549059	0.82273	0.171812	0.619476	0.578079	0.639394	0.980757	0.377711	0.98373	0.2589	0.529154	0.698789	0.369192	0.964212	0.933572	0.342577	0.876868	0.298092	0.0947577	0.9997	0.138268	0.453791	0.0936863	0.0294161	0.314085	0.158389	0.862129	0.250982	0.962099	0.295481
0.556838	0.370696	0.0528065	0.896386	0.9348	0.702975	0.112685	0.37257	0.489689	0.821417	0.118958	0.24003	0.331632	0.329098	0.929812	0.480178	0.778749	0.507023	0.32035	0.983821	0.939409	0.652107	0.719183	0.378166	0.000941934	0.519109	0.103454	0.177664	0.154017	0.136873
0.565702	0.0160049	0.127181	0.699372	0.905766	0.318024	0.953204	0.528955	0.0381525	0.543938	0.494849	0.838647	0.877637	0.420042	0.00344114	0.617741	0.754526	0.399338	0.784303	0.434111	0.402379	0.869431	0.638489	0.452978	0.704709	0.957778	0.403046	0.191985	0.564945	0.840502
0.56687	0.897247	0.92467	0.693242	0.369674	0.870717	0.642259	0.987433	0.797279	0.972989	0.895783	0.348954	0.247131	0.532868	0.293963	0.7436	0.323985	0.616137	0.27286	0.13661	0.633318	0.334948	0.116272	0.0514547	0.433724	0.922173	0.224091	0.474373	0.907599	0.669316
0.574673	0.215495	0.332241	0.507362	0.095813	0.127769	0.916429	0.975922	0.180765	0.839028	0.619428	0.605747	0.229	0.0875725	0.2192	0.765809	0.956266	0.355186	0.436218	0.47284	0.793714	0.138905	0.37341	0.709674	0.713392	0.595589	0.0754841	0.6186	0.466605	0.46071
0.580324	0.926811	0.387878	0.101442	0.841359	0.532481	0.601031	0.384244	0.781744	0.784181	0.957856	0.185351	0.119533	0.950398	0.105945	0.0311222	0.018432	0.591057	0.0598431	0.764289	0.590387	0.654507	0.870223	0.172192	0.151737	0.289855	0.456923	0.952318	0.747603	0.222651
0.592405	0.279479	0.0995375	0.762116	0.471418	0.932348	0.502226	0.108461	0.656852	0.504052	0.717591	0.462402	0.0997288	0.806986	0.503772	0.51107	0.78269	0.206663	0.994375	0.598389	0.378168	0.00912738	0.396625	0.761507	0.229453	0.587245	0.508261	0.930731	0.541238	0.890604
0.597399	0.105576	0.641989	0.527411	0.710017	0.820092	0.0204662	0.943363	0.267698	0.850261	0.961247	0.794794	0.00576888	0.173566	0.268289	0.543202	0.30639	0.452014	0.676711	0.298969	0.494324	0.326137	0.676709	0.75473	0.544738	0.18304	0.530233	0.808621	0.952037	0.795599
0.605224	0.859904	0.369195	0.579558	0.88666	0.713051	0.701637	0.134411	0.203817	0.984101	0.150074	0.49729	0.730819	0.852455	0.262967	0.56071	0.416702	0.637325	0.723551	0.96778	0.636266	0.910224	0.291046	0.415234	0.991641	0.080165	0.425363	0.719092	0.856434	0.649429
